Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Percent Black or African American Population,Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,ppopbk,TimeFrame,GeoVintage,Source,Location
Census Tract,36047042500,NY,36047042500,36047042500,8.1,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047042600,NY,36047042600,36047042600,0.76,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047042700,NY,36047042700,36047042700,6.4,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047042800,NY,36047042800,36047042800,2.28,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047042900,NY,36047042900,36047042900,4.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047043000,NY,36047043000,36047043000,1.12,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047043100,NY,36047043100,36047043100,4.75,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047043200,NY,36047043200,36047043200,1.44,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047043300,NY,36047043300,36047043300,12.62,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047043400,NY,36047043400,36047043400,1.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047043500,NY,36047043500,36047043500,15.76,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047043600,NY,36047043600,36047043600,1.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047043700,NY,36047043700,36047043700,19.12,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047043800,NY,36047043800,36047043800,2.65,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047043900,NY,36047043900,36047043900,12.96,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047044000,NY,36047044000,36047044000,1.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047044100,NY,36047044100,36047044100,4.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047044200,NY,36047044200,36047044200,0.91,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047044300,NY,36047044300,36047044300,5.04,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047044400,NY,36047044400,36047044400,2.18,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047044500,NY,36047044500,36047044500,3.52,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047044600,NY,36047044600,36047044600,1.38,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047044700,NY,36047044700,36047044700,17.28,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047044800,NY,36047044800,36047044800,2.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047044901,NY,36047044901,36047044901,37.01,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047044902,NY,36047044902,36047044902,6.82,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047045000,NY,36047045000,36047045000,2.17,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047045200,NY,36047045200,36047045200,2.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047045300,NY,36047045300,36047045300,10.98,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047045400,NY,36047045400,36047045400,1.28,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047045600,NY,36047045600,36047045600,5.6,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047045800,NY,36047045800,36047045800,0.32,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047046000,NY,36047046000,36047046000,4.83,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047046201,NY,36047046201,36047046201,2.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047046202,NY,36047046202,36047046202,1.96,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047046400,NY,36047046400,36047046400,1.54,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047046800,NY,36047046800,36047046800,0.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047047000,NY,36047047000,36047047000,0.53,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047047200,NY,36047047200,36047047200,0.71,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047047400,NY,36047047400,36047047400,0.43,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047047600,NY,36047047600,36047047600,0.59,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047047700,NY,36047047700,36047047700,4.07,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047047800,NY,36047047800,36047047800,1.71,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047048000,NY,36047048000,36047048000,4.34,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047048100,NY,36047048100,36047048100,2.9,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047048200,NY,36047048200,36047048200,7.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047048400,NY,36047048400,36047048400,4.59,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047048500,NY,36047048500,36047048500,10.16,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047048600,NY,36047048600,36047048600,3.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047048800,NY,36047048800,36047048800,6.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047048900,NY,36047048900,36047048900,44.26,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047049000,NY,36047049000,36047049000,8.17,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047049100,NY,36047049100,36047049100,14.56,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047049200,NY,36047049200,36047049200,13.28,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047049301,NY,36047049301,36047049301,31.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047049302,NY,36047049302,36047049302,13.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047049400,NY,36047049400,36047049400,11.74,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047049500,NY,36047049500,36047049500,4.14,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047049600,NY,36047049600,36047049600,5.1,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047049700,NY,36047049700,36047049700,3.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047049800,NY,36047049800,36047049800,3.23,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047049900,NY,36047049900,36047049900,1.86,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050001,NY,36047050001,36047050001,7.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050002,NY,36047050002,36047050002,5.91,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050100,NY,36047050100,36047050100,1.49,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050202,NY,36047050202,36047050202,3.33,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050300,NY,36047050300,36047050300,2.61,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050401,NY,36047050401,36047050401,7.44,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050402,NY,36047050402,36047050402,10.93,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050500,NY,36047050500,36047050500,18.11,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050600,NY,36047050600,36047050600,35.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050700,NY,36047050700,36047050700,5.3,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050801,NY,36047050801,36047050801,57.71,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050803,NY,36047050803,36047050803,51.18,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050804,NY,36047050804,36047050804,40.74,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047050900,NY,36047050900,36047050900,0.84,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047051001,NY,36047051001,36047051001,66.36,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047051002,NY,36047051002,36047051002,57.22,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047051100,NY,36047051100,36047051100,8.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047051200,NY,36047051200,36047051200,54.09,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047051300,NY,36047051300,36047051300,7.27,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047051400,NY,36047051400,36047051400,42.86,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047051500,NY,36047051500,36047051500,3.75,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047051601,NY,36047051601,36047051601,62.64,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047051602,NY,36047051602,36047051602,63.81,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047051700,NY,36047051700,36047051700,2.5,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047051800,NY,36047051800,36047051800,40.28,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047051900,NY,36047051900,36047051900,2.16,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047052000,NY,36047052000,36047052000,15.88,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047052300,NY,36047052300,36047052300,6.2,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047052500,NY,36047052500,36047052500,9.7,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047052600,NY,36047052600,36047052600,17.21,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047052700,NY,36047052700,36047052700,5.26,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047052800,NY,36047052800,36047052800,8.2,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047052900,NY,36047052900,36047052900,0.98,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047053000,NY,36047053000,36047053000,6.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047053101,NY,36047053101,36047053101,0.23,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047053102,NY,36047053102,36047053102,0.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047053200,NY,36047053200,36047053200,8.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047053300,NY,36047053300,36047053300,0.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047053400,NY,36047053400,36047053400,7.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047053500,NY,36047053500,36047053500,0.96,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047053700,NY,36047053700,36047053700,1.07,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047053800,NY,36047053800,36047053800,4.77,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047053900,NY,36047053900,36047053900,4.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047054200,NY,36047054200,36047054200,1.75,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047054300,NY,36047054300,36047054300,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047054400,NY,36047054400,36047054400,1.19,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047054500,NY,36047054500,36047054500,13.08,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047054600,NY,36047054600,36047054600,3.96,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047054700,NY,36047054700,36047054700,4.18,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047054800,NY,36047054800,36047054800,1.23,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047054900,NY,36047054900,36047054900,4.04,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047055000,NY,36047055000,36047055000,3.34,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047055100,NY,36047055100,36047055100,5.93,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047055200,NY,36047055200,36047055200,3.29,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047055300,NY,36047055300,36047055300,6.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047055400,NY,36047055400,36047055400,1.77,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047055500,NY,36047055500,36047055500,4.03,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047055600,NY,36047055600,36047055600,0.9,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047055700,NY,36047055700,36047055700,1.84,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047055800,NY,36047055800,36047055800,1.17,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047056000,NY,36047056000,36047056000,1.73,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047056100,NY,36047056100,36047056100,2.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047056200,NY,36047056200,36047056200,0.77,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047056301,NY,36047056301,36047056301,4.47,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047056302,NY,36047056302,36047056302,17.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047056400,NY,36047056400,36047056400,2.74,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047056500,NY,36047056500,36047056500,2.03,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047056600,NY,36047056600,36047056600,12.36,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047056800,NY,36047056800,36047056800,1.91,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047056900,NY,36047056900,36047056900,1.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047057000,NY,36047057000,36047057000,7.72,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047057100,NY,36047057100,36047057100,1.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047057200,NY,36047057200,36047057200,55.41,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047057300,NY,36047057300,36047057300,1.97,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047057400,NY,36047057400,36047057400,2.27,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047057500,NY,36047057500,36047057500,1.98,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047057600,NY,36047057600,36047057600,1.92,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047057800,NY,36047057800,36047057800,2.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047057901,NY,36047057901,36047057901,5.3,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047057902,NY,36047057902,36047057902,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047058000,NY,36047058000,36047058000,2.83,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047058200,NY,36047058200,36047058200,1.94,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047058400,NY,36047058400,36047058400,1.53,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047058600,NY,36047058600,36047058600,4.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047058800,NY,36047058800,36047058800,2.04,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047058901,NY,36047058901,36047058901,1.68,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047058902,NY,36047058902,36047058902,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047059000,NY,36047059000,36047059000,5.26,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047059100,NY,36047059100,36047059100,1.79,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047059200,NY,36047059200,36047059200,1.83,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047059300,NY,36047059300,36047059300,1.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047059402,NY,36047059402,36047059402,1.02,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047059403,NY,36047059403,36047059403,1.35,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047059404,NY,36047059404,36047059404,1.4,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047059600,NY,36047059600,36047059600,2.49,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047059800,NY,36047059800,36047059800,4.67,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047060000,NY,36047060000,36047060000,1.32,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047060600,NY,36047060600,36047060600,4.03,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047060800,NY,36047060800,36047060800,3.94,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047061002,NY,36047061002,36047061002,0.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047061003,NY,36047061003,36047061003,1.12,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047061004,NY,36047061004,36047061004,1.23,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047061200,NY,36047061200,36047061200,0.56,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047061600,NY,36047061600,36047061600,1.62,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047062000,NY,36047062000,36047062000,0.34,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047062200,NY,36047062200,36047062200,12.72,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047062600,NY,36047062600,36047062600,8.69,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047062800,NY,36047062800,36047062800,0.96,2020,2020,Census,"New York (City, 2020)"
Census Tract,36047063200,NY,36047063200,36047063200,2.78,2020,2020,Census,"New York (City, 2020)"
